  8.026928E+00  1.000000E+00 -6.718694E-01  5.109923E-05  6.785297E-01  1.344111E+00  1.350822E+00
  8.088279E+00  1.000000E+00 -6.718487E-01  5.130422E-05  6.786505E-01  1.344078E+00  1.350931E+00
  8.150768E+00  1.000000E+00 -6.718240E-01  4.909587E-05  6.787779E-01  1.344035E+00  1.351038E+00
  8.213257E+00  1.000000E+00 -6.718042E-01  4.920366E-05  6.788985E-01  1.344002E+00  1.351146E+00
  8.275745E+00  1.000000E+00 -6.717866E-01  4.958847E-05  6.790173E-01  1.343973E+00  1.351254E+00
  8.338234E+00  1.000000E+00 -6.717704E-01  4.993310E-05  6.791352E-01  1.343947E+00  1.351362E+00
  8.400723E+00  1.000000E+00 -6.717564E-01  5.019741E-05  6.792519E-01  1.343924E+00  1.351470E+00
  8.463211E+00  1.000000E+00 -6.717440E-01  5.038696E-05  6.793668E-01  1.343905E+00  1.351578E+00
  8.523625E+00  1.000000E+00 -6.717439E-01  5.468482E-05  6.794659E-01  1.343912E+00  1.351688E+00
  8.584038E+00  1.000000E+00 -6.717403E-01  5.513957E-05  6.795728E-01  1.343908E+00  1.351796E+00
  8.644452E+00  1.000000E+00 -6.717375E-01  5.496549E-05  6.796784E-01  1.343906E+00  1.351902E+00
  8.704865E+00  1.000000E+00 -6.717366E-01  5.481542E-05  6.797819E-01  1.343908E+00  1.352008E+00
  8.765279E+00  1.000000E+00 -6.717377E-01  5.476047E-05  6.798834E-01  1.343914E+00  1.352114E+00
  8.825692E+00  1.000000E+00 -6.717401E-01  5.471548E-05  6.799827E-01  1.343923E+00  1.352220E+00
  8.886259E+00  1.000000E+00 -6.717432E-01  5.427784E-05  6.800811E-01  1.343933E+00  1.352325E+00
  8.946826E+00  1.000000E+00 -6.717484E-01  5.415509E-05  6.801765E-01  1.343948E+00  1.352431E+00
  9.007394E+00  1.000000E+00 -6.717556E-01  5.397895E-05  6.802697E-01  1.343968E+00  1.352536E+00
  9.067961E+00  1.000000E+00 -6.717646E-01  5.373891E-05  6.803607E-01  1.343991E+00  1.352640E+00
  9.128528E+00  1.000000E+00 -6.717758E-01  5.343039E-05  6.804495E-01  1.344018E+00  1.352745E+00
  9.189095E+00  1.000000E+00 -6.717890E-01  5.303710E-05  6.805358E-01  1.344050E+00  1.352849E+00
  9.252103E+00  1.000000E+00 -6.717927E-01  4.754249E-05  6.806357E-01  1.344060E+00  1.352950E+00
  9.315111E+00  1.000000E+00 -6.718051E-01  4.686205E-05  6.807208E-01  1.344092E+00  1.353054E+00
  9.378119E+00  1.000000E+00 -6.718205E-01  4.662681E-05  6.808027E-01  1.344130E+00  1.353159E+00
  9.441127E+00  1.000000E+00 -6.718385E-01  4.622460E-05  6.808827E-01  1.344173E+00  1.353263E+00
  9.504135E+00  1.000000E+00 -6.718594E-01  4.562909E-05  6.809603E-01  1.344221E+00  1.353368E+00
  9.567142E+00  1.000000E+00 -6.718826E-01  4.492263E-05  6.810348E-01  1.344274E+00  1.353471E+00
  9.631326E+00  1.000000E+00 -6.719034E-01  4.180383E-05  6.811140E-01  1.344320E+00  1.353573E+00
  9.695510E+00  1.000000E+00 -6.719301E-01  4.103047E-05  6.811846E-01  1.344381E+00  1.353676E+00
  9.759694E+00  1.000000E+00 -6.719595E-01  4.045635E-05  6.812521E-01  1.344446E+00  1.353779E+00
  9.823878E+00  1.000000E+00 -6.719914E-01  3.985152E-05  6.813175E-01  1.344516E+00  1.353882E+00
  9.888062E+00  1.000000E+00 -6.720261E-01  3.921024E-05  6.813805E-01  1.344591E+00  1.353985E+00
  9.952245E+00  1.000000E+00 -6.720630E-01  3.856422E-05  6.814407E-01  1.344671E+00  1.354087E+00
  1.002073E+01  1.000000E+00 -6.720833E-01  2.987231E-05  6.815250E-01  1.344713E+00  1.354184E+00
  1.008922E+01  1.000000E+00 -6.721182E-01  2.963159E-05  6.815829E-01  1.344792E+00  1.354287E+00
  1.015770E+01  1.000000E+00 -6.721563E-01  2.976614E-05  6.816386E-01  1.344878E+00  1.354390E+00
  1.022619E+01  1.000000E+00 -6.721972E-01  2.958686E-05  6.816931E-01  1.344968E+00  1.354494E+00
  1.029467E+01  1.000000E+00 -6.722414E-01  2.922491E-05  6.817453E-01  1.345064E+00  1.354597E+00
  1.036316E+01  1.000000E+00 -6.722884E-01  2.886169E-05  6.817945E-01  1.345164E+00  1.354699E+00
  1.043506E+01  1.000000E+00 -6.723236E-01  2.273442E-05  6.818617E-01  1.345238E+00  1.354799E+00
  1.050696E+01  1.000000E+00 -6.723714E-01  2.303020E-05  6.819070E-01  1.345343E+00  1.354902E+00
  1.057886E+01  1.000000E+00 -6.724215E-01  2.338282E-05  6.819511E-01  1.345452E+00  1.355005E+00
  1.065076E+01  1.000000E+00 -6.724743E-01  2.350129E-05  6.819942E-01  1.345565E+00  1.355109E+00
