  1.382217E+01  2.561300E-04  7.234175E-03  3.863722E-04
  1.389354E+01  2.587761E-04  7.285594E-03  3.897071E-04
  1.396492E+01  2.634276E-04  7.328932E-03  3.986703E-04
  1.403630E+01  2.671740E-04  7.360390E-03  4.065254E-04
  1.410768E+01  2.676635E-04  7.377046E-03  4.104898E-04
  1.417683E+01  2.705655E-04  7.371053E-03  4.170307E-04
  1.424599E+01  2.714650E-04  7.378182E-03  4.256177E-04
  1.431514E+01  2.740834E-04  7.373462E-03  4.299965E-04
  1.438430E+01  2.787137E-04  7.362610E-03  4.393820E-04
  1.445345E+01  2.826394E-04  7.348934E-03  4.478968E-04
  1.452261E+01  2.835746E-04  7.332983E-03  4.529248E-04
  1.459164E+01  2.867685E-04  7.318054E-03  4.602375E-04
  1.466067E+01  2.880368E-04  7.304986E-03  4.699177E-04
  1.472970E+01  2.909671E-04  7.291640E-03  4.756896E-04
  1.479873E+01  2.958745E-04  7.282152E-03  4.861567E-04
  1.486776E+01  3.001931E-04  7.276509E-03  4.959584E-04
  1.493679E+01  3.016522E-04  7.273090E-03  5.024606E-04
  1.500390E+01  3.050258E-04  7.263805E-03  5.107414E-04
  1.507101E+01  3.066535E-04  7.277259E-03  5.214070E-04
  1.513812E+01  3.097785E-04  7.289518E-03  5.285287E-04
  1.520523E+01  3.148643E-04  7.302821E-03  5.399617E-04
  1.527235E+01  3.195345E-04  7.317825E-03  5.508671E-04
  1.533946E+01  3.216210E-04  7.333066E-03  5.587090E-04
  1.539956E+01  3.248538E-04  7.310372E-03  5.672132E-04
  1.545967E+01  3.268143E-04  7.353207E-03  5.777866E-04
  1.551977E+01  3.298107E-04  7.397983E-03  5.855767E-04
  1.557988E+01  3.344576E-04  7.436792E-03  5.967359E-04
  1.563998E+01  3.389182E-04  7.471845E-03  6.074961E-04
  1.570008E+01  3.413151E-04  7.504039E-03  6.157577E-04
  1.576608E+01  3.457868E-04  7.574325E-03  6.263525E-04
  1.583208E+01  3.487067E-04  7.576165E-03  6.398752E-04
  1.589808E+01  3.529643E-04  7.580518E-03  6.500827E-04
  1.596408E+01  3.591414E-04  7.592129E-03  6.643821E-04
  1.603008E+01  3.650546E-04  7.608166E-03  6.783489E-04
  1.609607E+01  3.684860E-04  7.626356E-03  6.893716E-04
  1.616552E+01  3.739231E-04  7.668987E-03  7.025852E-04
  1.623497E+01  3.776418E-04  7.676651E-03  7.190102E-04
  1.630442E+01  3.829991E-04  7.689797E-03  7.318190E-04
  1.637387E+01  3.904131E-04  7.710706E-03  7.492027E-04
  1.644331E+01  3.975158E-04  7.735870E-03  7.663726E-04
  1.651276E+01  4.020041E-04  7.762210E-03  7.803483E-04
  1.658319E+01  4.083224E-04  7.796657E-03  7.961165E-04
  1.665362E+01  4.129609E-04  7.820764E-03  8.153505E-04
  1.672405E+01  4.193135E-04  7.844103E-03  8.309355E-04
  1.679448E+01  4.278622E-04  7.869860E-03  8.513404E-04
  1.686491E+01  4.361868E-04  7.896807E-03  8.716766E-04
  1.693534E+01  4.420191E-04  7.923085E-03  8.886696E-04
  1.700335E+01  4.492195E-04  7.937615E-03  9.064627E-04
  1.707136E+01  4.549082E-04  7.974874E-03  9.278498E-04
  1.713937E+01  4.620769E-04  8.006990E-03  9.456896E-04
  1.720738E+01  4.714802E-04  8.035944E-03  9.681816E-04
  1.727539E+01  4.808056E-04  8.062459E-03  9.907170E-04
  1.734339E+01  4.878214E-04  8.085378E-03  1.009989E-03
  1.741073E+01  4.962710E-04  8.102903E-03  1.030342E-03
  1.747807E+01  5.031899E-04  8.123942E-03  1.054674E-03
  1.754541E+01  5.114981E-04  8.140432E-03  1.075429E-03
  1.761275E+01  5.220845E-04  8.155935E-03  1.100956E-03
  1.768008E+01  5.326312E-04  8.171530E-03  1.126642E-03
  1.774742E+01  5.408527E-04  8.186787E-03  1.148925E-03
  1.781271E+01  5.501844E-04  8.192890E-03  1.171663E-03
  1.787800E+01  5.580357E-04  8.218760E-03  1.198574E-03
  1.794329E+01  5.671250E-04  8.242324E-03  1.221879E-03
  1.800858E+01  5.784784E-04  8.264589E-03  1.249997E-03
  1.807387E+01  5.898535E-04  8.285957E-03  1.278337E-03
  1.813916E+01  5.989765E-04  8.305103E-03  1.303177E-03
  1.820561E+01  6.097755E-04  8.329363E-03  1.329662E-03
  1.827206E+01  6.189904E-04  8.338927E-03  1.360983E-03
  1.833851E+01  6.295178E-04  8.343976E-03  1.388298E-03
  1.840496E+01  6.425323E-04  8.347519E-03  1.421060E-03
  1.847141E+01  6.556558E-04  8.349035E-03  1.454158E-03
  1.853786E+01  6.664077E-04  8.347387E-03  1.483322E-03
  1.860055E+01  6.778610E-04  8.325374E-03  1.511868E-03
  1.866324E+01  6.879344E-04  8.334981E-03  1.545225E-03
  1.872593E+01  6.991084E-04  8.340801E-03  1.574735E-03
  1.878862E+01  7.126914E-04  8.341768E-03  1.609571E-03
  1.885131E+01  7.264664E-04  8.339516E-03  1.644797E-03
  1.891400E+01  7.380802E-04  8.334307E-03  1.676185E-03
  1.897990E+01  7.520624E-04  8.345296E-03  1.710515E-03
  1.904579E+01  7.644364E-04  8.322283E-03  1.750804E-03
  1.911169E+01  7.781519E-04  8.298616E-03  1.786469E-03
  1.917759E+01  7.947643E-04  8.278890E-03  1.828698E-03
  1.924349E+01  8.116473E-04  8.262391E-03  1.871526E-03
  1.930939E+01  8.259963E-04  8.248280E-03  1.909679E-03
  1.937825E+01  8.429959E-04  8.253725E-03  1.951128E-03
  1.944711E+01  8.581211E-04  8.232144E-03  1.999961E-03
  1.951596E+01  8.748684E-04  8.214987E-03  2.043198E-03
  1.958482E+01  8.951125E-04  8.205248E-03  2.094534E-03
  1.965368E+01  9.157032E-04  8.200863E-03  2.146703E-03
  1.972254E+01  9.332763E-04  8.200024E-03  2.193125E-03
  1.979301E+01  9.535183E-04  8.212727E-03  2.242465E-03
  1.986348E+01  9.716391E-04  8.212400E-03  2.300672E-03
  1.993396E+01  9.915993E-04  8.214894E-03  2.352290E-03
  2.000443E+01  1.015696E-03  8.223027E-03  2.413607E-03
  2.007490E+01  1.040270E-03  8.234922E-03  2.476025E-03
  2.014538E+01  1.061394E-03  8.248595E-03  2.531614E-03
  2.021468E+01  1.084559E-03  8.259516E-03  2.588272E-03
  2.028398E+01  1.105498E-03  8.282900E-03  2.654864E-03
  2.035328E+01  1.128245E-03  8.303720E-03  2.714245E-03
  2.042258E+01  1.155529E-03  8.324998E-03  2.784367E-03
  2.049188E+01  1.183403E-03  8.347338E-03  2.855781E-03
  2.056118E+01  1.207607E-03  8.370540E-03  2.919655E-03
  2.062768E+01  1.233356E-03  8.382429E-03  2.982980E-03
  2.069417E+01  1.256864E-03  8.422691E-03  3.056819E-03
  2.076067E+01  1.282049E-03  8.462139E-03  3.123096E-03
  2.082717E+01  1.311980E-03  8.501353E-03  3.200698E-03
  2.089367E+01  1.342598E-03  8.540244E-03  3.279697E-03
  2.096016E+01  1.369487E-03  8.577321E-03  3.350758E-03
  2.102611E+01  1.399094E-03  8.610380E-03  3.423500E-03
  2.109205E+01  1.426258E-03  8.645733E-03  3.508049E-03
  2.115799E+01  1.455198E-03  8.675487E-03  3.584130E-03
  2.122394E+01  1.489447E-03  8.701804E-03  3.672950E-03
  2.128988E+01  1.524495E-03  8.724391E-03  3.763377E-03
  2.135582E+01  1.555433E-03  8.742742E-03  3.844874E-03
  2.141937E+01  1.588355E-03  8.746842E-03  3.925758E-03
  2.148292E+01  1.618746E-03  8.769867E-03  4.019174E-03
  2.154647E+01  1.650863E-03  8.788929E-03  4.103609E-03
  2.161002E+01  1.688547E-03  8.804992E-03  4.201550E-03
  2.167357E+01  1.727072E-03  8.818720E-03  4.301217E-03
  2.173712E+01  1.761320E-03  8.830233E-03  4.391415E-03
  2.179787E+01  1.797336E-03  8.827440E-03  4.480004E-03
  2.185862E+01  1.830751E-03  8.848309E-03  4.581623E-03
  2.191937E+01  1.865815E-03  8.868197E-03  4.673919E-03
  2.198012E+01  1.906606E-03  8.886524E-03  4.780214E-03
  2.204087E+01  1.948266E-03  8.903435E-03  4.888334E-03
  2.210162E+01  1.985555E-03  8.918891E-03  4.986622E-03
  2.215680E+01  2.022461E-03  8.905412E-03  5.077821E-03
  2.221197E+01  2.056967E-03  8.933729E-03  5.181169E-03
  2.226714E+01  2.092810E-03  8.966923E-03  5.275833E-03
  2.232232E+01  2.133899E-03  8.998299E-03  5.383434E-03
  2.237749E+01  2.175776E-03  9.027329E-03  5.492719E-03
  2.243266E+01  2.213644E-03  9.054276E-03  5.592881E-03
  2.248396E+01  2.251904E-03  9.059053E-03  5.687764E-03
  2.253527E+01  2.287831E-03  9.091011E-03  5.794352E-03
  2.258657E+01  2.324923E-03  9.125619E-03  5.892533E-03
  2.263787E+01  2.367032E-03  9.158519E-03  6.003127E-03
  2.268917E+01  2.409881E-03  9.188419E-03  6.115320E-03
  2.274047E+01  2.448901E-03  9.215253E-03  6.218723E-03
  2.279304E+01  2.492705E-03  9.249338E-03  6.327211E-03
  2.284561E+01  2.533761E-03  9.273632E-03  6.449343E-03
  2.289818E+01  2.576181E-03  9.295427E-03  6.561677E-03
  2.295075E+01  2.624460E-03  9.318674E-03  6.688523E-03
  2.300333E+01  2.673586E-03  9.342741E-03  6.817250E-03
  2.305590E+01  2.718252E-03  9.366863E-03  6.935725E-03
  2.311278E+01  2.771585E-03  9.419634E-03  7.067493E-03
  2.316966E+01  2.821302E-03  9.439685E-03  7.217101E-03
  2.322654E+01  2.872890E-03  9.458817E-03  7.353922E-03
  2.328342E+01  2.932158E-03  9.483504E-03  7.509826E-03
  2.334030E+01  2.992509E-03  9.511067E-03  7.668196E-03
  2.339718E+01  3.047023E-03  9.538877E-03  7.813120E-03
  2.345561E+01  3.108713E-03  9.578426E-03  7.965898E-03
  2.351404E+01  3.166115E-03  9.607583E-03  8.139842E-03
  2.357247E+01  3.225751E-03  9.635139E-03  8.298589E-03
  2.363089E+01  3.294529E-03  9.665034E-03  8.480084E-03
  2.368932E+01  3.364577E-03  9.694459E-03  8.664482E-03
  2.374775E+01  3.427739E-03  9.721122E-03  8.832897E-03
  2.380522E+01  3.496009E-03  9.743741E-03  9.002597E-03
  2.386269E+01  3.559609E-03  9.774173E-03  9.195377E-03
  2.392015E+01  3.625600E-03  9.802209E-03  9.371560E-03
  2.397762E+01  3.701581E-03  9.830095E-03  9.572599E-03
  2.403509E+01  3.778953E-03  9.855609E-03  9.776804E-03
  2.409255E+01  3.848877E-03  9.877275E-03  9.963567E-03
  2.414642E+01  3.920500E-03  9.881469E-03  1.014228E-02
  2.420028E+01  3.987509E-03  9.911420E-03  1.034376E-02
  2.425414E+01  4.056735E-03  9.942655E-03  1.052886E-02
  2.430800E+01  4.135792E-03  9.973746E-03  1.073842E-02
  2.436187E+01  4.216209E-03  1.000197E-02  1.095109E-02
  2.441573E+01  4.289351E-03  1.002575E-02  1.114658E-02
  2.446598E+01  4.363612E-03  1.003118E-02  1.133226E-02
  2.451623E+01  4.433344E-03  1.006004E-02  1.153994E-02
  2.456649E+01  4.505096E-03  1.009059E-02  1.173172E-02
  2.461674E+01  4.586358E-03  1.012148E-02  1.194710E-02
  2.466699E+01  4.668915E-03  1.014996E-02  1.216543E-02
  2.471725E+01  4.744486E-03  1.017494E-02  1.236715E-02
  2.476426E+01  4.821123E-03  1.018521E-02  1.255878E-02
  2.481128E+01  4.893308E-03  1.021772E-02  1.277161E-02
  2.485829E+01  4.967333E-03  1.025509E-02  1.296902E-02
  2.490531E+01  5.050544E-03  1.029695E-02  1.318913E-02
  2.495232E+01  5.134965E-03  1.034013E-02  1.341198E-02
  2.499934E+01  5.212674E-03  1.038275E-02  1.361879E-02
  2.504363E+01  5.291762E-03  1.041471E-02  1.381624E-02
  2.508791E+01  5.366423E-03  1.046614E-02  1.403415E-02
  2.513220E+01  5.442769E-03  1.052254E-02  1.423702E-02
  2.517649E+01  5.528058E-03  1.058376E-02  1.446184E-02
  2.522078E+01  5.614456E-03  1.064579E-02  1.468917E-02
  2.526507E+01  5.694345E-03  1.070571E-02  1.490090E-02
  2.530625E+01  5.774180E-03  1.075007E-02  1.509973E-02
  2.534744E+01  5.849723E-03  1.081178E-02  1.531762E-02
  2.538862E+01  5.926738E-03  1.087706E-02  1.552128E-02
  2.542981E+01  6.012196E-03  1.094544E-02  1.574551E-02
  2.547099E+01  6.098628E-03  1.101287E-02  1.597195E-02
  2.551218E+01  6.178941E-03  1.107631E-02  1.618370E-02
  2.555049E+01  6.258873E-03  1.112389E-02  1.638205E-02
  2.558880E+01  6.334672E-03  1.118498E-02  1.659806E-02
  2.562711E+01  6.411753E-03  1.124853E-02  1.680069E-02
  2.566542E+01  6.496777E-03  1.131491E-02  1.702248E-02
  2.570373E+01  6.582653E-03  1.138044E-02  1.724620E-02
  2.574204E+01  6.662809E-03  1.144213E-02  1.745618E-02
  2.577831E+01  6.743914E-03  1.149329E-02  1.765643E-02
  2.581459E+01  6.820934E-03  1.155395E-02  1.787357E-02
  2.585087E+01  6.899135E-03  1.161616E-02  1.807779E-02
  2.588714E+01  6.985051E-03  1.168161E-02  1.830043E-02
  2.592342E+01  7.071752E-03  1.174706E-02  1.852485E-02
  2.595970E+01  7.152933E-03  1.180946E-02  1.873600E-02
  2.599410E+01  7.235000E-03  1.186313E-02  1.893741E-02
  2.602850E+01  7.313035E-03  1.192558E-02  1.915492E-02
  2.606291E+01  7.392165E-03  1.198994E-02  1.935996E-02
  2.609731E+01  7.478798E-03  1.205826E-02  1.958274E-02
  2.613171E+01  7.566156E-03  1.212734E-02  1.980714E-02
  2.616612E+01  7.648201E-03  1.219400E-02  2.001878E-02
  2.619918E+01  7.732220E-03  1.225547E-02  2.022352E-02
  2.623223E+01  7.812181E-03  1.232403E-02  2.044399E-02
  2.626529E+01  7.893198E-03  1.239404E-02  2.065218E-02
  2.629835E+01  7.981689E-03  1.246819E-02  2.087787E-02
  2.633141E+01  8.070870E-03  1.254348E-02  2.110507E-02
  2.636447E+01  8.154826E-03  1.261657E-02  2.131973E-02
  2.639616E+01  8.240409E-03  1.268441E-02  2.152661E-02
  2.642785E+01  8.321941E-03  1.275914E-02  2.174873E-02
  2.645954E+01  8.404490E-03  1.283539E-02  2.195885E-02
